State Code,County Code,Site Num,Date Local,O3,SO2,CO,NO2,PM25
17,031,1,2025-02-14,0.056167,0.2375,0.2,2.356522,9.7
17,031,1,2025-02-15,0.056167,0.2375,0.2,2.356522,13.770833
17,031,1,2025-02-15,0.056167,0.2375,0.2,2.356522,13.7
17,031,1,2025-02-16,0.056167,0.2375,0.2,2.356522,5.633333
17,031,1,2025-02-16,0.056167,0.2375,0.2,2.356522,5.6
17,031,1,2025-02-17,0.056167,0.2375,0.2,2.356522,4.304167
17,031,1,2025-02-17,0.056167,0.2375,0.2,2.356522,4.3
17,031,1,2025-02-18,0.056167,0.2375,0.2,2.356522,4.55
17,031,1,2025-02-18,0.056167,0.2375,0.2,2.356522,4.5
17,031,1,2025-02-19,0.056167,0.2375,0.2,2.356522,4.270833
17,031,1,2025-02-19,0.056167,0.2375,0.2,2.356522,4.2
17,031,1,2025-02-20,0.056167,0.2375,0.2,2.356522,5.329167
17,031,1,2025-02-20,0.056167,0.2375,0.2,2.356522,5.3
17,031,1,2025-02-21,0.056167,0.2375,0.2,2.356522,7.916667
17,031,1,2025-02-21,0.056167,0.2375,0.2,2.356522,7.9
17,031,1,2025-02-22,0.056167,0.2375,0.2,2.356522,7.358333
17,031,1,2025-02-22,0.056167,0.2375,0.2,2.356522,7.3
17,031,1,2025-02-23,0.056167,0.2375,0.2,2.356522,12.083333
17,031,1,2025-02-23,0.056167,0.2375,0.2,2.356522,12.0
17,031,1,2025-02-24,0.056167,0.2375,0.2,2.356522,9.2
17,031,1,2025-02-24,0.056167,0.2375,0.2,2.356522,9.2
17,031,1,2025-02-25,0.056167,0.2375,0.2,2.356522,10.604167
17,031,1,2025-02-25,0.056167,0.2375,0.2,2.356522,10.6
17,031,1,2025-02-26,0.056167,0.2375,0.2,2.356522,12.883333
17,031,1,2025-02-26,0.056167,0.2375,0.2,2.356522,12.8
17,031,1,2025-02-27,0.056167,0.2375,0.2,2.356522,10.445833
17,031,1,2025-02-27,0.056167,0.2375,0.2,2.356522,10.4
17,031,1,2025-02-28,0.033,0.2375,0.2,2.356522,3.558333
17,031,1,2025-02-28,0.033,0.2375,0.2,2.356522,3.5
17,031,1,2025-03-01,0.026941,0.2375,0.2,2.356522,3.5375
17,031,1,2025-03-01,0.026941,0.2375,0.2,2.356522,3.5
17,031,1,2025-03-02,0.023824,0.2375,0.2,2.356522,5.9875
17,031,1,2025-03-02,0.023824,0.2375,0.2,2.356522,5.9
17,031,1,2025-03-03,0.030647,0.2375,0.2,2.356522,7.966667
17,031,1,2025-03-03,0.030647,0.2375,0.2,2.356522,7.9
17,031,1,2025-03-04,0.023529,0.2375,0.2,2.356522,7.591667
17,031,1,2025-03-04,0.023529,0.2375,0.2,2.356522,7.5
17,031,1,2025-03-05,0.030588,0.2375,0.2,2.356522,3.5375
17,031,1,2025-03-05,0.030588,0.2375,0.2,2.356522,3.5
17,031,1,2025-03-06,0.026588,0.2375,0.2,2.356522,2.845833
17,031,1,2025-03-06,0.026588,0.2375,0.2,2.356522,2.8
17,031,1,2025-03-07,0.019118,0.2375,0.2,2.356522,8.783333
17,031,1,2025-03-07,0.019118,0.2375,0.2,2.356522,8.7
17,031,1,2025-03-08,0.035,0.2375,0.2,2.356522,6.495833
17,031,1,2025-03-08,0.035,0.2375,0.2,2.356522,6.4
17,031,1,2025-03-09,0.034471,0.2375,0.2,2.356522,4.558333
17,031,1,2025-03-09,0.034471,0.2375,0.2,2.356522,4.5
17,031,1,2025-03-10,0.034412,0.2375,0.2,2.356522,4.883333
17,031,1,2025-03-10,0.034412,0.2375,0.2,2.356522,4.8
17,031,1,2025-03-11,0.033471,0.2375,0.2,2.356522,4.041667
17,031,1,2025-03-11,0.033471,0.2375,0.2,2.356522,4.0
17,031,1,2025-03-12,0.018824,0.2375,0.2,2.356522,5.4
17,031,1,2025-03-12,0.018824,0.2375,0.2,2.356522,5.4
17,031,1,2025-03-13,0.028471,0.2375,0.2,2.356522,13.316667
17,031,1,2025-03-13,0.028471,0.2375,0.2,2.356522,13.3
17,031,1,2025-03-14,0.045588,0.2375,0.2,2.356522,11.820833
17,031,1,2025-03-14,0.045588,0.2375,0.2,2.356522,11.8
17,031,1,2025-03-15,0.025647,0.2375,0.2,2.356522,25.35
17,031,1,2025-03-15,0.025647,0.2375,0.2,2.356522,25.3
17,031,1,2025-03-16,0.015941,0.2375,0.2,2.356522,4.5625
17,031,1,2025-03-16,0.015941,0.2375,0.2,2.356522,4.5
17,031,1,2025-03-17,0.031647,0.2375,0.2,2.356522,4.245833
17,031,1,2025-03-17,0.031647,0.2375,0.2,2.356522,4.2
17,031,1,2025-03-18,0.031647,0.2375,0.2,2.356522,4.679167
17,031,1,2025-03-18,0.031647,0.2375,0.2,2.356522,4.6
17,031,1,2025-03-19,0.022533,0.2375,0.2,2.356522,5.7375
17,031,1,2025-03-19,0.022533,0.2375,0.2,2.356522,5.7
17,031,1,2025-03-20,0.024765,0.2375,0.2,2.356522,4.2
17,031,1,2025-03-20,0.024765,0.2375,0.2,2.356522,4.2
17,031,1,2025-03-21,0.038176,0.2375,0.2,2.356522,5.154167
17,031,1,2025-03-21,0.038176,0.2375,0.2,2.356522,5.1
17,031,1,2025-03-22,0.029765,0.2375,0.2,2.356522,4.429167
17,031,1,2025-03-22,0.029765,0.2375,0.2,2.356522,4.4
17,031,1,2025-03-23,0.031941,0.2375,0.2,2.356522,5.245833
17,031,1,2025-03-23,0.031941,0.2375,0.2,2.356522,5.2
17,031,1,2025-03-24,0.027941,0.2375,0.2,2.356522,4.358333
17,031,1,2025-03-24,0.027941,0.2375,0.2,2.356522,4.3
17,031,1,2025-03-25,0.020882,0.2375,0.2,2.356522,6.641667
17,031,1,2025-03-25,0.020882,0.2375,0.2,2.356522,6.6
17,031,1,2025-03-26,0.014706,0.2375,0.2,2.356522,15.216667
17,031,1,2025-03-26,0.014706,0.2375,0.2,2.356522,15.2
17,031,1,2025-03-27,0.030235,0.2375,0.2,2.356522,9.491304
17,031,1,2025-03-27,0.030235,0.2375,0.2,2.356522,9.4
17,031,1,2025-03-28,0.037059,0.2375,0.2,2.356522,7.470833
17,031,1,2025-03-28,0.037059,0.2375,0.2,2.356522,7.4
17,031,1,2025-03-29,0.032294,0.2375,0.2,2.356522,7.145833
17,031,1,2025-03-29,0.032294,0.2375,0.2,2.356522,7.1
17,031,1,2025-03-30,0.026941,0.2375,0.2,2.356522,5.429167
17,031,1,2025-03-30,0.026941,0.2375,0.2,2.356522,5.4
17,031,1,2025-03-31,0.039471,0.2375,0.2,2.356522,3.608333
17,031,1,2025-03-31,0.039471,0.2375,0.2,2.356522,3.6
17,031,1,2025-04-01,0.035882,0.2375,0.2,2.356522,5.008333
17,031,1,2025-04-01,0.035882,0.2375,0.2,2.356522,5.0
17,031,1,2025-04-02,0.023824,0.2375,0.2,2.356522,7.2125
17,031,1,2025-04-02,0.023824,0.2375,0.2,2.356522,7.2
17,031,1,2025-04-03,0.017588,0.2375,0.2,2.356522,5.2
17,031,1,2025-04-03,0.017588,0.2375,0.2,2.356522,5.2
17,031,1,2025-04-04,0.029647,0.2375,0.2,2.356522,6.3
17,031,1,2025-04-04,0.029647,0.2375,0.2,2.356522,6.3
17,031,1,2025-04-05,0.035588,0.2375,0.2,2.356522,4.7
17,031,1,2025-04-05,0.035588,0.2375,0.2,2.356522,4.7
17,031,1,2025-04-06,0.038647,0.2375,0.2,2.356522,4.666667
17,031,1,2025-04-06,0.038647,0.2375,0.2,2.356522,4.6
17,031,1,2025-04-07,0.036529,0.2375,0.2,2.356522,4.2
17,031,1,2025-04-07,0.036529,0.2375,0.2,2.356522,4.2
17,031,1,2025-04-08,0.031118,0.2375,0.2,2.356522,4.9875
17,031,1,2025-04-08,0.031118,0.2375,0.2,2.356522,4.9
17,031,1,2025-04-09,0.023118,0.2375,0.2,2.356522,7.2625
17,031,1,2025-04-09,0.023118,0.2375,0.2,2.356522,7.2
17,031,1,2025-04-10,0.038529,0.2375,0.2,2.356522,12.495833
17,031,1,2025-04-10,0.038529,0.2375,0.2,2.356522,12.4
17,031,1,2025-04-11,0.027235,0.2375,0.2,2.356522,10.421739
17,031,1,2025-04-11,0.027235,0.2375,0.2,2.356522,10.4
17,031,1,2025-04-12,0.043353,0.2375,0.2,2.356522,14.325
17,031,1,2025-04-12,0.043353,0.2375,0.2,2.356522,14.3
17,031,1,2025-04-13,0.041471,0.2375,0.2,2.356522,7.441667
17,031,1,2025-04-13,0.041471,0.2375,0.2,2.356522,7.4
17,031,1,2025-04-14,0.037118,0.2375,0.2,2.356522,5.104167
17,031,1,2025-04-14,0.037118,0.2375,0.2,2.356522,5.1
17,031,1,2025-04-15,0.030235,0.2375,0.2,2.356522,2.6625
17,031,1,2025-04-15,0.030235,0.2375,0.2,2.356522,2.6
17,031,1,2025-04-16,0.029294,0.2375,0.2,2.356522,4.416667
17,031,1,2025-04-16,0.029294,0.2375,0.2,2.356522,4.4
17,031,1,2025-04-17,0.042765,0.2375,0.2,2.356522,7.625
17,031,1,2025-04-17,0.042765,0.2375,0.2,2.356522,7.6
17,031,1,2025-04-18,0.030118,0.2375,0.2,2.356522,12.225
17,031,1,2025-04-18,0.030118,0.2375,0.2,2.356522,12.2
17,031,1,2025-04-19,0.019941,0.2375,0.2,2.356522,7.975
17,031,1,2025-04-19,0.019941,0.2375,0.2,2.356522,7.9
17,031,1,2025-04-20,0.034176,0.2375,0.2,2.356522,7.629167
17,031,1,2025-04-20,0.034176,0.2375,0.2,2.356522,7.6
17,031,1,2025-04-21,0.022118,0.2375,0.2,2.356522,2.895652
17,031,1,2025-04-21,0.022118,0.2375,0.2,2.356522,2.8
17,031,1,2025-04-22,0.038118,0.2375,0.2,2.356522,5.7625
17,031,1,2025-04-22,0.038118,0.2375,0.2,2.356522,5.7
17,031,1,2025-04-23,0.026412,0.2375,0.2,2.356522,5.279167
17,031,1,2025-04-23,0.026412,0.2375,0.2,2.356522,5.2
17,031,1,2025-04-24,0.038412,0.2375,0.2,2.356522,8.875
17,031,1,2025-04-24,0.038412,0.2375,0.2,2.356522,8.8
17,031,1,2025-04-25,0.031294,0.2375,0.2,2.356522,5.833333
17,031,1,2025-04-25,0.031294,0.2375,0.2,2.356522,5.8
17,031,1,2025-04-26,0.028412,0.2375,0.2,2.356522,2.716667
17,031,1,2025-04-26,0.028412,0.2375,0.2,2.356522,2.7
17,031,1,2025-04-27,0.038471,0.2375,0.2,2.356522,6.416667
17,031,1,2025-04-27,0.038471,0.2375,0.2,2.356522,6.4
17,031,1,2025-04-28,0.040882,0.2375,0.2,2.356522,7.525
17,031,1,2025-04-28,0.040882,0.2375,0.2,2.356522,7.5
17,031,1,2025-04-29,0.019882,0.2375,0.2,2.356522,5.208333
17,031,1,2025-04-29,0.019882,0.2375,0.2,2.356522,5.2
17,031,1,2025-04-30,0.019882,0.2375,0.2,2.356522,4.845455
17,031,1,2025-04-30,0.019882,0.2375,0.2,2.356522,4.8
17,031,1,2025-05-01,0.023118,0.2375,0.2,2.356522,6.9375
17,031,1,2025-05-01,0.023118,0.2375,0.2,2.356522,6.9
17,031,1,2025-05-02,0.041059,0.2375,0.2,2.356522,5.341667
17,031,1,2025-05-02,0.041059,0.2375,0.2,2.356522,5.3
17,031,1,2025-05-03,0.034941,0.2375,0.2,2.356522,3.258333
17,031,1,2025-05-03,0.034941,0.2375,0.2,2.356522,3.2
17,031,1,2025-05-04,0.033765,0.2375,0.2,2.356522,2.833333
17,031,1,2025-05-04,0.033765,0.2375,0.2,2.356522,2.8
17,031,1,2025-05-05,0.021647,0.2375,0.2,2.356522,5.583333
17,031,1,2025-05-05,0.021647,0.2375,0.2,2.356522,5.5
17,031,1,2025-05-06,0.0304,0.2375,0.2,2.356522,8.679167
17,031,1,2025-05-06,0.0304,0.2375,0.2,2.356522,8.6
17,031,1,2025-05-07,0.0304,0.2375,0.2,2.356522,9.470833
17,031,1,2025-05-07,0.0304,0.2375,0.2,2.356522,9.4
17,031,1,2025-05-08,0.031071,0.2375,0.2,2.356522,3.416667
17,031,1,2025-05-08,0.031071,0.2375,0.2,2.356522,3.4
17,031,1,2025-05-09,0.027706,0.2375,0.2,2.356522,4.791667
17,031,1,2025-05-09,0.027706,0.2375,0.2,2.356522,4.7
17,031,1,2025-05-10,0.030882,0.2375,0.2,2.356522,5.720833
17,031,1,2025-05-10,0.030882,0.2375,0.2,2.356522,5.7
17,031,1,2025-05-11,0.031176,0.2375,0.2,2.356522,5.3625
17,031,1,2025-05-11,0.031176,0.2375,0.2,2.356522,5.3
17,031,1,2025-05-12,0.037059,0.2375,0.2,2.356522,9.095652
17,031,1,2025-05-12,0.037059,0.2375,0.2,2.356522,9.0
17,031,1,2025-05-13,0.032588,0.2375,0.2,2.356522,7.204167
17,031,1,2025-05-13,0.032588,0.2375,0.2,2.356522,7.2
17,031,1,2025-05-14,0.029059,0.2375,0.2,2.356522,9.2
17,031,1,2025-05-14,0.029059,0.2375,0.2,2.356522,9.2
17,031,1,2025-05-15,0.044,0.2375,0.2,2.356522,13.808333
17,031,1,2025-05-15,0.044,0.2375,0.2,2.356522,13.8
17,031,1,2025-05-16,0.046294,0.2375,0.2,2.356522,9.15
17,031,1,2025-05-16,0.046294,0.2375,0.2,2.356522,9.1
17,031,1,2025-05-17,0.021941,0.2375,0.2,2.356522,2.570833
17,031,1,2025-05-17,0.021941,0.2375,0.2,2.356522,2.5
17,031,1,2025-05-18,0.018647,0.2375,0.2,2.356522,3.541667
17,031,1,2025-05-18,0.018647,0.2375,0.2,2.356522,3.5
17,031,1,2025-05-19,0.025,0.2375,0.2,2.356522,2.895833
17,031,1,2025-05-19,0.025,0.2375,0.2,2.356522,2.8
17,031,1,2025-05-20,0.019353,0.2375,0.2,2.356522,5.595833
17,031,1,2025-05-20,0.019353,0.2375,0.2,2.356522,5.5
17,031,1,2025-05-21,0.015706,0.2375,0.2,2.356522,4.629167
17,031,1,2025-05-21,0.015706,0.2375,0.2,2.356522,4.6
17,031,1,2025-05-22,0.014059,0.2375,0.2,2.356522,3.266667
17,031,1,2025-05-22,0.014059,0.2375,0.2,2.356522,3.2
17,031,1,2025-05-23,0.015824,0.2375,0.2,2.356522,5.125
17,031,1,2025-05-23,0.015824,0.2375,0.2,2.356522,5.1
17,031,1,2025-05-24,0.026941,0.2375,0.2,2.356522,3.804167
17,031,1,2025-05-24,0.026941,0.2375,0.2,2.356522,3.8
17,031,1,2025-05-25,0.024824,0.2375,0.2,2.356522,3.508333
17,031,1,2025-05-25,0.024824,0.2375,0.2,2.356522,3.5
17,031,1,2025-05-26,0.030588,0.2375,0.2,2.356522,4.341667
17,031,1,2025-05-26,0.030588,0.2375,0.2,2.356522,4.3
17,031,1,2025-05-27,0.031647,0.2375,0.2,2.356522,5.216667
17,031,1,2025-05-27,0.031647,0.2375,0.2,2.356522,5.2
17,031,1,2025-05-28,0.029824,0.2375,0.2,2.356522,7.016667
17,031,1,2025-05-28,0.029824,0.2375,0.2,2.356522,7.0
17,031,1,2025-05-29,0.029118,0.2375,0.2,2.356522,10.241667
17,031,1,2025-05-29,0.029118,0.2375,0.2,2.356522,10.2
17,031,1,2025-05-30,0.041882,0.2375,0.2,2.356522,12.579167
17,031,1,2025-05-30,0.041882,0.2375,0.2,2.356522,12.5
17,031,1,2025-05-31,0.024,0.2375,0.2,2.356522,9.720833
17,031,1,2025-05-31,0.024,0.2375,0.2,2.356522,9.7
17,031,1,2025-06-01,0.024882,0.2375,0.2,2.356522,9.0125
17,031,1,2025-06-01,0.024882,0.2375,0.2,2.356522,9.0
17,031,1,2025-06-02,0.051765,0.2375,0.2,2.356522,9.604167
17,031,1,2025-06-02,0.051765,0.2375,0.2,2.356522,9.6
17,031,1,2025-06-03,0.050294,0.2375,0.2,2.356522,14.673913
17,031,1,2025-06-03,0.050294,0.2375,0.2,2.356522,14.6
17,031,1,2025-06-04,0.038176,0.2375,0.2,2.356522,19.433333
17,031,1,2025-06-04,0.038176,0.2375,0.2,2.356522,19.4
17,031,1,2025-06-05,0.047118,0.2375,0.2,2.356522,49.004348
17,031,1,2025-06-05,0.047118,0.2375,0.2,2.356522,49.0
17,031,1,2025-06-06,0.046941,0.2375,0.2,2.356522,37.226087
17,031,1,2025-06-06,0.046941,0.2375,0.2,2.356522,37.2
17,031,1,2025-06-07,0.048529,0.2375,0.2,2.356522,26.058333
17,031,1,2025-06-07,0.048529,0.2375,0.2,2.356522,26.0
17,031,1,2025-06-08,0.046059,0.2375,0.2,2.356522,23.795833
17,031,1,2025-06-08,0.046059,0.2375,0.2,2.356522,23.7
17,031,1,2025-06-09,0.027412,0.2375,0.2,2.356522,17.375
17,031,1,2025-06-09,0.027412,0.2375,0.2,2.356522,17.3
17,031,1,2025-06-10,0.042529,0.2375,0.2,2.356522,17.2125
17,031,1,2025-06-10,0.042529,0.2375,0.2,2.356522,17.2
17,031,1,2025-06-11,0.056529,0.2375,0.2,2.356522,21.591667
17,031,1,2025-06-11,0.056529,0.2375,0.2,2.356522,21.5
17,031,1,2025-06-12,0.047706,0.2375,0.2,2.356522,27.491667
17,031,1,2025-06-12,0.047706,0.2375,0.2,2.356522,27.4
17,031,1,2025-06-13,0.036412,0.2375,0.2,2.356522,29.220833
17,031,1,2025-06-13,0.036412,0.2375,0.2,2.356522,29.2
17,031,1,2025-06-14,0.038647,0.2375,0.2,2.356522,15.6375
17,031,1,2025-06-14,0.038647,0.2375,0.2,2.356522,15.6
17,031,1,2025-06-15,0.05,0.2375,0.2,2.356522,11.808333
17,031,1,2025-06-15,0.05,0.2375,0.2,2.356522,11.8
17,031,1,2025-06-16,0.049529,0.2375,0.2,2.356522,15.95
17,031,1,2025-06-16,0.049529,0.2375,0.2,2.356522,15.9
17,031,1,2025-06-17,0.045176,0.2375,0.2,2.356522,7.678261
17,031,1,2025-06-17,0.045176,0.2375,0.2,2.356522,7.6
17,031,1,2025-06-18,0.036235,0.2375,0.2,2.356522,6.495833
17,031,1,2025-06-18,0.036235,0.2375,0.2,2.356522,6.4
17,031,1,2025-06-19,0.036118,0.2375,0.2,2.356522,6.8375
17,031,1,2025-06-19,0.036118,0.2375,0.2,2.356522,6.8
17,031,1,2025-06-20,0.043471,0.2375,0.2,2.356522,7.116667
17,031,1,2025-06-20,0.043471,0.2375,0.2,2.356522,7.1
17,031,1,2025-06-21,0.032824,0.2375,0.2,2.356522,9.770833
17,031,1,2025-06-21,0.032824,0.2375,0.2,2.356522,9.7
17,031,1,2025-06-22,0.032588,0.2375,0.2,2.356522,11.979167
17,031,1,2025-06-22,0.032588,0.2375,0.2,2.356522,11.9
17,031,1,2025-06-23,0.034529,0.2375,0.2,2.356522,11.954167
17,031,1,2025-06-23,0.034529,0.2375,0.2,2.356522,11.9
17,031,1,2025-06-24,0.039059,0.2375,0.2,2.356522,8.495833
17,031,1,2025-06-24,0.039059,0.2375,0.2,2.356522,8.4
17,031,1,2025-06-25,0.037118,0.2375,0.2,2.356522,8.541667
17,031,1,2025-06-25,0.037118,0.2375,0.2,2.356522,8.5
17,031,1,2025-06-26,0.038059,0.2375,0.2,2.356522,9.895833
17,031,1,2025-06-26,0.038059,0.2375,0.2,2.356522,9.8
17,031,1,2025-06-27,0.034765,0.2375,0.2,2.356522,6.465217
17,031,1,2025-06-27,0.034765,0.2375,0.2,2.356522,6.4
17,031,1,2025-06-28,0.033882,0.2375,0.2,2.356522,5.9375
17,031,1,2025-06-28,0.033882,0.2375,0.2,2.356522,5.9
17,031,1,2025-06-29,0.046588,0.2375,0.2,2.356522,7.420833
17,031,1,2025-06-29,0.046588,0.2375,0.2,2.356522,7.4
17,031,1,2025-06-30,0.046667,0.2375,0.2,2.356522,5.5125
17,031,1,2025-06-30,0.046667,0.2375,0.2,2.356522,5.5
17,031,22,2025-01-01,0.046667,0.2375,0.2,2.356522,5.845833
17,031,22,2025-01-01,0.046667,0.2375,0.2,2.356522,5.8
17,031,22,2025-01-01,0.046667,0.2375,0.2,2.356522,3.3
17,031,22,2025-01-02,0.046667,0.2375,0.2,2.356522,5.533333
17,031,22,2025-01-02,0.046667,0.2375,0.2,2.356522,5.5
17,031,22,2025-01-03,0.046667,0.2375,0.2,2.356522,6.295833
17,031,22,2025-01-03,0.046667,0.2375,0.2,2.356522,6.2
17,031,22,2025-01-04,0.046667,0.2375,0.2,2.356522,4.6
17,031,22,2025-01-04,0.046667,0.2375,0.2,2.356522,4.6
17,031,22,2025-01-05,0.046667,0.2375,0.2,2.356522,4.416667
17,031,22,2025-01-05,0.046667,0.2375,0.2,2.356522,4.4
17,031,22,2025-01-06,0.046667,0.2375,0.2,2.356522,2.420833
17,031,22,2025-01-06,0.046667,0.2375,0.2,2.356522,2.4
17,031,22,2025-01-07,0.046667,0.2375,0.2,2.356522,6.075
17,031,22,2025-01-07,0.046667,0.2375,0.2,2.356522,6.0
17,031,22,2025-01-07,0.046667,0.2375,0.2,2.356522,5.8
17,031,22,2025-01-08,0.046667,0.2375,0.2,2.356522,6.525
17,031,22,2025-01-08,0.046667,0.2375,0.2,2.356522,6.5
17,031,22,2025-01-09,0.046667,0.2375,0.2,2.356522,12.666667
17,031,22,2025-01-09,0.046667,0.2375,0.2,2.356522,12.6
17,031,22,2025-01-10,0.046667,0.2375,0.2,2.356522,24.366667
17,031,22,2025-01-10,0.046667,0.2375,0.2,2.356522,24.3
17,031,22,2025-01-11,0.046667,0.2375,0.2,2.356522,11.870833
17,031,22,2025-01-11,0.046667,0.2375,0.2,2.356522,11.8
17,031,22,2025-01-12,0.046667,0.2375,0.2,2.356522,11.3125
17,031,22,2025-01-12,0.046667,0.2375,0.2,2.356522,11.3
17,031,22,2025-01-13,0.046667,0.2375,0.2,2.356522,5.754167
17,031,22,2025-01-13,0.046667,0.2375,0.2,2.356522,5.7
17,031,22,2025-01-13,0.046667,0.2375,0.2,2.356522,6.1
17,031,22,2025-01-14,0.046667,0.2375,0.2,2.356522,8.033333
17,031,22,2025-01-14,0.046667,0.2375,0.2,2.356522,8.0
17,031,22,2025-01-15,0.046667,0.2375,0.2,2.356522,12.158333
17,031,22,2025-01-15,0.046667,0.2375,0.2,2.356522,12.1
17,031,22,2025-01-16,0.046667,0.2375,0.2,2.356522,11.421739
17,031,22,2025-01-16,0.046667,0.2375,0.2,2.356522,11.4
17,031,22,2025-01-17,0.046667,0.2375,0.2,2.356522,9.433333
17,031,22,2025-01-17,0.046667,0.2375,0.2,2.356522,9.4
17,031,22,2025-01-18,0.046667,0.2375,0.2,2.356522,4.195833
17,031,22,2025-01-18,0.046667,0.2375,0.2,2.356522,4.1
17,031,22,2025-01-19,0.046667,0.2375,0.2,2.356522,3.791667
17,031,22,2025-01-19,0.046667,0.2375,0.2,2.356522,3.7
17,031,22,2025-01-19,0.046667,0.2375,0.2,2.356522,3.2
17,031,22,2025-01-20,0.046667,0.2375,0.2,2.356522,4.583333
17,031,22,2025-01-20,0.046667,0.2375,0.2,2.356522,4.5
17,031,22,2025-01-21,0.046667,0.2375,0.2,2.356522,5.408333
17,031,22,2025-01-21,0.046667,0.2375,0.2,2.356522,5.4
17,031,22,2025-01-22,0.046667,0.2375,0.2,2.356522,7.1375
17,031,22,2025-01-22,0.046667,0.2375,0.2,2.356522,7.1
17,031,22,2025-01-23,0.046667,0.2375,0.2,2.356522,8.491667
17,031,22,2025-01-23,0.046667,0.2375,0.2,2.356522,8.4
17,031,22,2025-01-24,0.046667,0.2375,0.2,2.356522,10.358333
17,031,22,2025-01-24,0.046667,0.2375,0.2,2.356522,10.3
17,031,22,2025-01-25,0.046667,0.2375,0.2,2.356522,8.466667
17,031,22,2025-01-25,0.046667,0.2375,0.2,2.356522,8.4
17,031,22,2025-01-25,0.046667,0.2375,0.2,2.356522,7.2
17,031,22,2025-01-26,0.046667,0.2375,0.2,2.356522,5.254167
17,031,22,2025-01-26,0.046667,0.2375,0.2,2.356522,5.2
17,031,22,2025-01-27,0.046667,0.2375,0.2,2.356522,7.9
17,031,22,2025-01-27,0.046667,0.2375,0.2,2.356522,7.9
17,031,22,2025-01-28,0.046667,0.2375,0.2,2.356522,6.7375
17,031,22,2025-01-28,0.046667,0.2375,0.2,2.356522,6.7
17,031,22,2025-01-29,0.046667,0.2375,0.2,2.356522,7.270833
17,031,22,2025-01-29,0.046667,0.2375,0.2,2.356522,7.2
17,031,22,2025-01-30,0.046667,0.2375,0.2,2.356522,11.016667
17,031,22,2025-01-30,0.046667,0.2375,0.2,2.356522,11.0
17,031,22,2025-01-31,0.046667,0.2375,0.2,2.356522,11.052632
17,031,22,2025-01-31,0.046667,0.2375,0.2,2.356522,11.0
17,031,22,2025-01-31,0.046667,0.2375,0.2,2.356522,7.5
17,031,22,2025-02-01,0.046667,0.2375,0.2,2.356522,3.308333
17,031,22,2025-02-01,0.046667,0.2375,0.2,2.356522,3.3
17,031,22,2025-02-02,0.046667,0.2375,0.2,2.356522,14.1375
17,031,22,2025-02-02,0.046667,0.2375,0.2,2.356522,14.1
17,031,22,2025-02-03,0.046667,0.2375,0.2,2.356522,13.5
17,031,22,2025-02-03,0.046667,0.2375,0.2,2.356522,13.5
17,031,22,2025-02-04,0.046667,0.2375,0.2,2.356522,3.433333
17,031,22,2025-02-04,0.046667,0.2375,0.2,2.356522,3.4
17,031,22,2025-02-05,0.046667,0.2375,0.2,2.356522,7.5125
17,031,22,2025-02-05,0.046667,0.2375,0.2,2.356522,7.5
17,031,22,2025-02-06,0.046667,0.2375,0.2,2.356522,8.713043
17,031,22,2025-02-06,0.046667,0.2375,0.2,2.356522,8.7
17,031,22,2025-02-06,0.046667,0.2375,0.2,2.356522,6.5
17,031,22,2025-02-07,0.046667,0.2375,0.2,2.356522,5.85
17,031,22,2025-02-07,0.046667,0.2375,0.2,2.356522,5.8
17,031,22,2025-02-08,0.046667,0.2375,0.2,2.356522,9.983333
17,031,22,2025-02-08,0.046667,0.2375,0.2,2.356522,9.9
17,031,22,2025-02-09,0.046667,0.2375,0.2,2.356522,9.133333
17,031,22,2025-02-09,0.046667,0.2375,0.2,2.356522,9.1
17,031,22,2025-02-10,0.046667,0.2375,0.2,2.356522,7.895833
17,031,22,2025-02-10,0.046667,0.2375,0.2,2.356522,7.8
17,031,22,2025-02-11,0.046667,0.2375,0.2,2.356522,6.95
17,031,22,2025-02-11,0.046667,0.2375,0.2,2.356522,6.9
17,031,22,2025-02-12,0.046667,0.2375,0.2,2.356522,12.345833
17,031,22,2025-02-12,0.046667,0.2375,0.2,2.356522,12.3
17,031,22,2025-02-12,0.046667,0.2375,0.2,2.356522,8.8
17,031,22,2025-02-13,0.046667,0.2375,0.2,2.356522,9.120833
17,031,22,2025-02-13,0.046667,0.2375,0.2,2.356522,9.1
17,031,22,2025-02-14,0.046667,0.2375,0.2,2.356522,11.6375
17,031,22,2025-02-14,0.046667,0.2375,0.2,2.356522,11.6
17,031,22,2025-02-15,0.046667,0.2375,0.2,2.356522,14.108333
17,031,22,2025-02-15,0.046667,0.2375,0.2,2.356522,14.1
17,031,22,2025-02-16,0.046667,0.2375,0.2,2.356522,6.966667
17,031,22,2025-02-16,0.046667,0.2375,0.2,2.356522,6.9
17,031,22,2025-02-17,0.046667,0.2375,0.2,2.356522,5.75
17,031,22,2025-02-17,0.046667,0.2375,0.2,2.356522,5.7
17,031,22,2025-02-18,0.046667,0.2375,0.2,2.356522,5.9375
17,031,22,2025-02-18,0.046667,0.2375,0.2,2.356522,5.9
17,031,22,2025-02-19,0.046667,0.2375,0.2,2.356522,5.654167
17,031,22,2025-02-19,0.046667,0.2375,0.2,2.356522,5.6
17,031,22,2025-02-20,0.046667,0.2375,0.2,2.356522,7.058333
17,031,22,2025-02-20,0.046667,0.2375,0.2,2.356522,7.0
